"id_che300","id_autohome","match_type_ah","is_only_ah"
"22823",NA,NA,NA
"22824",NA,NA,NA
"22825",NA,NA,NA
"22826",1000423,1,1
"22827",1000422,1,1
"22828",NA,NA,NA
"22829",NA,NA,NA
"22830",NA,NA,NA
"22831",NA,NA,NA
"22832",1000430,1,1
"22833",1000431,1,1
"22834",1000432,1,1
"22835",1000433,1,1
"22836",1000434,1,1
"22837",1000436,1,1
"22838",1000438,1,1
"22839",1000439,1,1
"22840",1000437,1,1
"22841",1000435,1,1
"22842",1000426,1,1
"22843",1000427,1,1
"22844",1000428,1,1
"22845",1000429,1,1
"22846",NA,NA,NA
"22847",NA,NA,NA
"22848",NA,NA,NA
"22849",1000421,2,1
"22850",1000421,2,0
"22851",1000420,1,1
"22852",NA,NA,NA
"22853",1000411,1,1
"22854",1000412,1,1
"22855",1000413,1,1
"22856",1000414,1,1
"22857",1000415,1,1
"22858",NA,NA,NA
"22859",NA,NA,NA
"22860",NA,NA,NA
"22861",NA,NA,NA
"22862",NA,NA,NA
"22863",NA,NA,NA
"22864",NA,NA,NA
"22865",NA,NA,NA
"22866",NA,NA,NA
"22867",NA,NA,NA
"22868",NA,NA,NA
"22869",NA,NA,NA
"22870",NA,NA,NA
"22871",1000424,1,1
"22872",1000425,1,1
"22874",9676,1,1
"22875",9677,1,1
"22876",1979,1,1
"22877",1980,1,1
"22878",2813,1,1
"22879",NA,NA,NA
"22880",NA,NA,NA
"22882",NA,NA,NA
"22883",NA,NA,NA
"22884",NA,NA,NA
"22885",NA,NA,NA
"22886",NA,NA,NA
"22887",NA,NA,NA
"22888",NA,NA,NA
"22889",NA,NA,NA
"22890",NA,NA,NA
"22891",NA,NA,NA
"22892",2602,1,1
"22893",1382,1,1
"22894",1834,1,1
"22895",10308,1,1
"22899",12165,1,1
"22900",18979,1,1
"22901",NA,NA,NA
"22902",NA,NA,NA
"22903",19195,1,1
"22904",NA,NA,NA
"22905",NA,NA,NA
"22906",NA,NA,NA
"22907",NA,NA,NA
"22908",NA,NA,NA
"22910",NA,NA,NA
"22911",18664,1,1
"22912",19144,1,1
"22913",19145,1,1
"22914",19146,1,1
"22915",19147,1,1
"22916",19148,1,1
"22917",19149,1,1
"22918",19150,1,1
"22919",19518,1,1
"22920",19519,1,1
"22921",15748,1,1
"22922",NA,NA,NA
"22923",NA,NA,NA
"22924",NA,NA,NA
"22925",NA,NA,NA
"22926",NA,NA,NA
"22927",NA,NA,NA
"22928",2604,1,1
"22929",1624,1,1
"22930",1392,1,1
"22931",939,1,1
"22932",60,1,1
"22933",780,1,1
"22934",1872,1,1
"22935",2089,1,1
"22936",2412,1,1
"22937",2865,1,1
"22938",2866,1,1
"22939",2867,1,1
"22940",837,1,1
"22941",838,1,1
"22942",NA,NA,NA
"22943",NA,NA,NA
"22944",NA,NA,NA
"22945",NA,NA,NA
"22946",NA,NA,NA
"22947",NA,NA,NA
"22948",NA,NA,NA
"22949",NA,NA,NA
"22950",NA,NA,NA
"22951",NA,NA,NA
"22952",NA,NA,NA
"22953",NA,NA,NA
"22954",NA,NA,NA
"22955",NA,NA,NA
"22956",NA,NA,NA
"22957",NA,NA,NA
"22958",NA,NA,NA
"22959",NA,NA,NA
"22960",NA,NA,NA
"22961",NA,NA,NA
"22962",NA,NA,NA
"22963",NA,NA,NA
"22964",NA,NA,NA
"22965",NA,NA,NA
"22966",NA,NA,NA
"22967",NA,NA,NA
"22968",NA,NA,NA
"22969",NA,NA,NA
"22970",NA,NA,NA
"22971",NA,NA,NA
"22972",NA,NA,NA
"22973",NA,NA,NA
"22974",NA,NA,NA
"22975",NA,NA,NA
"22976",1002039,1,1
"22977",1002040,1,1
"22978",1002042,1,1
"22979",1002043,1,1
"22980",1002041,1,1
"22981",1002044,1,1
"22982",1798,1,1
"22983",387,1,1
"22984",NA,NA,NA
"22985",NA,NA,NA
"22986",NA,NA,NA
"22987",NA,NA,NA
"22988",NA,NA,NA
"22989",NA,NA,NA
"22990",NA,NA,NA
"22993",NA,NA,NA
"22994",NA,NA,NA
"22996",NA,NA,NA
"22997",NA,NA,NA
"22998",NA,NA,NA
"22999",NA,NA,NA
"23000",677,1,1
"23001",675,1,1
"23002",1201,1,1
"23003",998,1,1
"23004",678,1,1
"23005",NA,NA,NA
"23006",NA,NA,NA
"23007",NA,NA,NA
"23008",NA,NA,NA
"23009",NA,NA,NA
"23010",7802,1,1
"23011",7759,1,1
"23012",1001226,1,1
"23013",1001227,1,1
"23014",1001287,1,1
"23015",1001284,1,1
"23016",1001285,1,1
"23017",1001286,1,1
"23018",6757,1,1
"23019",6758,1,1
"23020",NA,NA,NA
"23021",NA,NA,NA
"23022",NA,NA,NA
"23023",NA,NA,NA
"23024",NA,NA,NA
"23025",NA,NA,NA
"23026",NA,NA,NA
"23027",NA,NA,NA
"23028",4728,1,1
"23029",NA,NA,NA
"23030",NA,NA,NA
"23031",NA,NA,NA
"23032",NA,NA,NA
"23033",NA,NA,NA
"23034",NA,NA,NA
"23035",19036,1,1
"23036",NA,NA,NA
"23037",NA,NA,NA
"23038",NA,NA,NA
"23039",NA,NA,NA
"23040",18328,1,1
"23041",18329,1,1
"23042",18330,1,1
"23043",17839,1,1
"23044",18325,1,1
"23045",18326,1,1
"23046",18327,1,1
"23047",1003377,1,1
"23052",1002399,1,1
"23053",18790,1,1
"23054",18789,1,1
"23055",18546,1,1
"23056",19209,1,1
"23057",19218,1,1
"23058",19219,1,1
"23059",19210,1,1
"23060",19220,1,1
"23061",19211,1,1
"23062",19221,1,1
"23063",18920,1,1
"23064",19030,1,1
"23065",17584,1,1
"23066",17233,1,1
"23067",17690,1,1
"23068",17701,1,1
"23069",15623,1,1
"23070",17703,1,1
"23071",17705,1,1
"23072",17704,1,1
"23073",17702,1,1
"23074",18584,1,1
"23075",18585,1,1
"23076",14598,1,1
"23077",13111,1,1
"23084",18749,1,1
"23085",18750,1,1
"23086",18751,1,1
"23087",17994,1,1
"23088",19274,1,1
"23089",17674,1,1
"23091",19275,1,1
"23092",NA,NA,NA
"23093",NA,NA,NA
"23094",NA,NA,NA
"23095",NA,NA,NA
"23096",NA,NA,NA
"23097",NA,NA,NA
"23098",NA,NA,NA
"23099",NA,NA,NA
"23100",NA,NA,NA
"23101",NA,NA,NA
"23102",NA,NA,NA
"23103",NA,NA,NA
"23104",18806,1,1
"23105",18737,1,1
"23106",18738,1,1
"23107",18804,1,1
"23108",18807,1,1
"23109",18805,1,1
"23110",17789,1,1
"23111",18808,1,1
"23112",NA,NA,NA
"23113",18581,1,1
"23114",18582,1,1
"23115",18586,1,1
"23116",18587,1,1
"23117",17313,1,1
"23118",18957,1,1
"23119",16291,1,1
"23120",19123,1,1
"23121",19124,1,1
"23122",16372,1,1
"23123",19125,1,1
"23124",18549,1,1
"23125",18399,1,1
"23126",18396,1,1
"23127",18398,1,1
"23128",18395,1,1
"23129",18394,1,1
"23130",18736,1,1
"23132",NA,NA,NA
"23133",18400,1,1
"23134",19024,1,1
"23135",18397,1,1
"23136",17897,1,1
"23137",17898,1,1
"23138",17899,1,1
"23139",17900,1,1
"23140",18610,1,1
"23141",18609,1,1
"23142",13917,1,1
"23143",18956,1,1
"23144",15872,1,1
"23145",1002305,1,1
"23146",1002308,1,1
"23147",1002341,1,1
"23148",1002343,1,1
"23149",1002306,1,1
"23150",1002342,1,1
"23151",1002309,1,1
"23152",1002344,1,1
"23153",18921,1,1
"23154",18922,1,1
"23155",18952,1,1
"23156",18924,1,1
"23157",18923,1,1
"23158",18925,1,1
"23164",18598,1,1
"23165",18600,1,1
"23166",18599,1,1
"23167",18601,1,1
"23168",18602,1,1
"23169",18312,1,1
"23170",3595,1,1
"23171",3295,1,1
"23172",3707,1,1
"23173",3588,1,1
"23174",18233,1,1
"23175",18459,1,1
"23176",NA,NA,NA
"23177",NA,NA,NA
"23178",NA,NA,NA
"23179",NA,NA,NA
"23180",NA,NA,NA
"23183",NA,NA,NA
"23184",11495,1,1
"23185",11499,1,1
"23186",11496,1,1
"23187",11497,1,1
"23188",11500,1,1
"23189",11498,1,1
"23190",19336,1,1
"23191",19320,1,1
"23192",19321,1,1
"23193",19383,1,1
"23194",19337,1,1
"23195",19384,1,1
"23196",19323,1,1
"23197",19385,1,1
"23198",19338,1,1
"23199",19339,1,1
"23200",19438,1,1
"23201",19440,1,1
"23202",18531,1,1
"23203",19441,1,1
"23204",19325,1,1
"23205",19324,1,1
"23206",19322,1,1
"23207",18478,1,1
"23208",16693,1,1
"23209",18740,1,1
"23210",20138,1,1
"23211",20137,1,1
"23212",20136,1,1
"23213",20135,1,1
"23214",20134,1,1
"23215",19121,1,1
"23216",15096,1,1
"23217",19430,1,1
"23218",19431,1,1
"23219",19432,1,1
"23220",18966,1,1
"23221",20184,1,1
"23222",20178,1,1
"23223",20179,1,1
"23224",20180,1,1
"23225",20181,1,1
"23226",19837,1,1
"23227",20182,1,1
"23228",20052,1,1
"23229",20183,1,1
"23230",19885,1,1
"23231",19910,1,1
"23232",19886,1,1
"23233",19911,1,1
"23234",19909,1,1
"23235",19805,1,1
"23236",19887,1,1
"23237",19912,1,1
"23238",19888,1,1
"23239",19913,1,1
"23240",19889,1,1
"23241",19914,1,1
"23242",20900,1,1
"23243",19450,1,1
"23244",19476,1,1
"23245",19451,1,1
"23246",19471,1,1
"23247",19477,1,1
"23248",19478,1,1
"23249",19479,1,1
"23250",19472,1,1
"23251",19473,1,1
"23252",19474,1,1
"23253",19480,1,1
"23254",19481,1,1
"23255",19482,1,1
"23256",19475,1,1
"23258",18129,1,1
"23259",20303,1,1
"23260",20300,1,1
"23261",20301,1,1
"23262",20302,1,1
"23263",20304,1,1
"23264",20305,1,1
"23265",20751,1,1
"23266",20734,1,1
"23268",19155,1,1
"23269",19156,1,1
"23270",19157,1,1
"23271",19158,1,1
"23272",19159,1,1
"23273",20732,1,1
"23274",19543,1,1
"23275",20729,1,1
"23276",19928,1,1
"23277",19544,1,1
"23278",19933,1,1
"23280",5603,1,1
"23281",2620,1,1
"23282",1540,1,1
"23283",1541,1,1
"23284",1333,1,1
"23285",1002910,1,1
"23286",20725,1,1
"23287",20722,1,1
"23288",20723,1,1
"23289",20724,1,1
"23290",20613,1,1
"23291",20615,1,1
"23292",20616,1,1
"23293",20617,1,1
"23294",20618,1,1
"23295",20620,1,1
"23296",20621,1,1
"23297",20719,1,1
"23298",20720,1,1
"23299",20721,1,1
"23300",18976,1,1
"23301",20665,1,1
"23302",20664,1,1
"23303",19273,1,1
"23304",20713,1,1
"23305",20714,1,1
"23306",20715,1,1
"23307",20716,1,1
"23308",20717,1,1
"23309",18941,1,1
"23310",19265,1,1
"23311",20711,1,1
"23312",19266,1,1
"23313",19267,1,1
"23314",20712,1,1
"23315",19268,1,1
"23316",20701,1,1
"23317",20702,1,1
"23318",20703,1,1
"23319",20704,1,1
"23320",20290,1,1
"23321",20373,1,1
"23322",20374,1,1
"23323",18918,1,1
"23324",20441,1,1
"23325",20495,1,1
"23326",20496,1,1
"23327",20637,1,1
"23328",20638,1,1
"23329",20639,1,1
"23331",19326,1,1
"23332",19327,1,1
"23333",20440,1,1
"23334",17496,1,1
"23335",18904,1,1
"23336",18905,1,1
"23337",18906,1,1
"23338",20689,1,1
"23339",1002874,1,1
"23340",NA,NA,NA
"23341",NA,NA,NA
"23342",1002872,1,1
"23343",1002870,1,1
"23344",1002869,1,1
"23345",1002877,1,1
"23346",1002876,1,1
"23347",1002889,1,1
"23348",1002888,1,1
"23349",1002882,1,1
"23350",NA,NA,NA
"23351",NA,NA,NA
"23352",1002885,1,1
"23353",1002887,1,1
"23354",1002886,1,1
"23355",1002875,1,1
"23356",1002879,1,1
"23357",1002878,1,1
"23358",1002867,1,1
"23359",1002868,1,1
"23360",20669,1,1
"23361",20670,1,1
"23362",20671,1,1
"23363",20672,1,1
"23364",20677,1,1
"23365",20678,2,1
"23367",NA,NA,NA
"23368",19536,1,1
"23369",20657,1,1
"23370",19537,1,1
"23371",20098,1,1
"23372",20099,1,1
"23373",20100,1,1
"23374",19542,1,1
"23375",NA,NA,NA
"23376",NA,NA,NA
"23378",20652,1,1
"23379",20364,1,1
"23380",20366,1,1
"23381",20367,1,1
"23382",20365,1,1
"23383",18940,1,1
"23384",20581,1,1
"23385",20582,1,1
"23386",20583,1,1
"23387",19845,1,1
"23388",20584,1,1
"23389",20585,1,1
"23390",20586,1,1
"23391",20587,1,1
"23392",20645,1,1
"23393",20646,1,1
"23394",20647,1,1
"23395",18231,1,1
"23396",20640,1,1
"23397",20641,1,1
"23398",18232,1,1
"23399",20626,1,1
"23400",20625,1,1
"23401",20258,1,1
"23402",20259,1,1
"23403",20260,1,1
"23404",20261,1,1
"23405",20262,1,1
"23406",20263,1,1
"23407",20264,1,1
"23408",20266,1,1
"23409",20102,1,1
"23410",20624,1,1
"23411",20424,1,1
"23412",20603,1,1
"23413",20602,1,1
"23414",19944,1,1
"23415",20589,1,1
"23416",19945,1,1
"23417",19946,1,1
"23418",20590,1,1
"23419",19947,1,1
"23420",19948,1,1
"23421",19952,1,1
"23422",19953,1,1
"23423",18812,1,1
"23424",18813,1,1
"23425",18814,1,1
"23426",18815,1,1
"23427",18816,1,1
"23428",18817,1,1
"23433",20491,1,1
"23434",20492,1,1
"23435",20493,1,1
"23436",20494,1,1
"23437",20562,1,1
"23438",20563,1,1
"23439",20570,1,1
"23440",20571,1,1
"23441",20572,1,1
"23442",20573,1,1
"23443",20574,1,1
"23444",20575,1,1
"23445",20576,1,1
"23446",20577,1,1
"23447",20564,1,1
"23448",20565,1,1
"23449",20566,1,1
"23450",20567,1,1
"23451",20568,1,1
"23452",20569,1,1
"23453",20557,1,1
"23454",20558,1,1
"23455",20559,1,1
"23456",20389,1,1
"23457",20560,1,1
"23458",20157,1,1
"23459",20694,1,1
"23460",20549,1,1
"23461",19356,1,1
"23462",20550,1,1
"23463",20551,1,1
"23464",20552,1,1
"23465",20553,1,1
"23472",20548,1,1
"23473",18649,1,1
"23474",18650,1,1
"23494",20489,1,1
"23495",19133,1,1
"23496",20502,1,1
"23497",20503,1,1
"23498",20504,1,1
"23499",20469,1,1
"23500",20470,1,1
"23501",20471,1,1
"23502",20472,1,1
"23503",20474,1,1
"23504",20475,1,1
"23505",20348,1,1
"23506",20473,1,1
"23507",20434,1,1
"23508",20482,1,1
"23510",20436,1,1
"23511",20483,1,1
"23513",20438,1,1
"23515",20151,1,1
"23516",20150,1,1
"23517",20148,1,1
"23518",20146,1,1
"23519",20147,1,1
"23520",17895,1,1
"23521",20316,1,1
"23522",19010,1,1
"23523",21013,1,1
"23524",21014,1,1
"23525",21015,1,1
"23526",21016,1,1
"23527",21017,1,1
"23528",21020,1,1
"23529",20718,1,1
"23530",20462,1,1
"23531",20457,1,1
"23532",20458,1,1
"23533",20459,1,1
"23534",20445,1,1
"23535",20210,1,1
"23536",20446,1,1
"23537",20447,1,1
"23538",20448,1,1
"23539",20209,1,1
"23540",20449,1,1
"23541",20450,1,1
"23542",20403,1,1
"23543",20328,1,1
"23544",20416,1,1
"23545",20417,1,1
"23546",20418,1,1
"23547",20419,1,1
"23549",20283,1,1
"23550",19425,1,1
"23551",20284,1,1
"23552",20404,1,1
"23553",20405,1,1
"23554",20406,1,1
"23555",20407,1,1
"23556",20408,1,1
"23557",20409,1,1
"23558",20410,1,1
"23559",20411,1,1
"23560",1002800,1,1
"23561",1002802,1,1
"23562",1002805,1,1
"23563",1002573,1,1
"23564",1002801,1,1
"23565",1002804,1,1
"23566",1002806,1,1
"23567",1002574,1,1
"23568",1002052,1,1
"23569",1002743,1,1
"23570",1002744,1,1
"23571",17957,1,1
"23572",17958,1,1
"23573",17511,1,1
"23574",20393,1,1
"23575",20394,1,1
"23576",20396,1,1
"23577",20395,1,1
"23578",20397,1,1
"23579",20398,1,1
"23580",3746,1,1
"23581",3740,1,1
"23582",3741,1,1
"23583",4269,1,1
"23584",4270,1,1
"23585",4271,1,1
"23586",3694,1,1
"23587",3175,1,1
"23588",3223,1,1
"23589",3011,1,1
"23590",3224,1,1
"23591",20700,1,1
"23592",21100,1,1
"23593",16408,1,1
"23594",20697,1,1
"23595",20699,1,1
"23596",20698,1,1
"23597",21095,1,1
"23598",21096,1,1
"23599",21097,1,1
"23600",21098,1,1
"23601",20381,1,1
"23602",21099,1,1
"23603",21091,1,1
"23604",21092,1,1
"23605",21093,1,1
"23610",20187,1,1
"23611",16639,1,1
"23612",21009,1,1
"23613",20858,1,1
"23614",20857,1,1
"23615",20133,1,1
"23616",19246,1,1
"23617",19247,1,1
"23618",21010,1,1
"23620",18002,1,1
"23621",20955,1,1
"23622",20956,1,1
"23623",20957,1,1
"23624",21049,1,1
"23625",21050,1,1
"23626",21051,1,1
"23627",21052,1,1
"23628",21053,1,1
"23629",21061,1,1
"23630",21062,1,1
"23631",21059,1,1
"23632",21060,1,1
"23633",21046,1,1
"23634",21047,1,1
"23635",21048,1,1
"23636",21057,1,1
"23637",21058,1,1
"23638",21055,1,1
"23639",21056,1,1
"23640",21054,1,1
"23641",20145,1,1
"23642",20922,1,1
"23643",21026,1,1
"23644",21027,1,1
"23646",16730,1,1
"23647",20958,1,1
"23648",20959,1,1
"23649",20960,1,1
"23650",16728,1,1
"23651",17745,1,1
"23652",15890,1,1
"23653",16729,1,1
"23654",20961,1,1
"23655",20962,1,1
"23656",16731,1,1
"23657",21004,1,1
"23658",20892,1,1
"23659",21005,1,1
"23660",20846,1,1
"23662",NA,NA,NA
"23663",NA,NA,NA
"23664",19638,1,1
"23665",17997,1,1
"23667",15427,1,1
"23668",20731,1,1
"23669",18877,1,1
"23670",20914,1,1
"23671",20915,1,1
"23672",20831,1,1
"23673",18000,1,1
"23674",20913,1,1
"23675",20910,1,1
"23676",20911,1,1
"23677",20912,1,1
"23678",20705,1,1
"23679",20710,1,1
"23680",20708,1,1
"23681",20706,1,1
"23682",20709,1,1
"23683",20707,1,1
"23684",18671,1,1
"23685",20992,1,1
"23686",20983,1,1
"23687",20984,1,1
"23688",20985,1,1
"23689",20987,1,1
"23690",20895,1,1
"23691",20865,1,1
"23692",20864,1,1
"23693",20863,1,1
"23694",20862,1,1
"23695",20861,1,1
"23696",20859,1,1
"23697",20798,1,1
"23698",20799,1,1
"23699",20783,1,1
"23700",20993,1,1
"23701",20994,1,1
"23702",20995,3,0
"23703",19655,1,1
"23704",20977,1,1
"23705",20978,3,0
"23706",20996,1,1
"23707",20997,3,0
"23708",20998,1,1
"23709",20999,1,1
"23710",21000,1,1
"23711",21001,1,1
"23712",20990,1,1
"23713",20991,1,1
"23714",20979,1,1
"23715",20980,3,0
"23716",20981,1,1
"23717",20982,1,1
"23718",20986,1,1
"23719",20988,1,1
"23720",20920,1,1
"23721",19795,1,1
"23722",19781,1,1
"23724",20116,1,1
"23725",20964,1,1
"23726",20607,1,1
"23727",20606,1,1
"23728",20605,1,1
"23729",20604,1,1
"23730",18797,1,1
"23731",19588,1,1
"23732",18825,1,1
"23733",20139,1,1
"23734",20141,1,1
"23735",20142,1,1
"23736",20143,1,1
"23737",20144,1,1
"23739",20081,1,1
"23740",20871,1,1
"23741",20870,1,1
"23742",20648,1,1
"23743",20649,1,1
"23744",17985,1,1
"23745",20650,1,1
"23746",20546,1,1
"23747",19528,1,1
"23748",19529,1,1
"23749",15586,1,1
"23750",19531,1,1
"23751",19530,1,1
"23752",20874,1,1
"23753",19538,1,1
"23754",20875,1,1
"23755",20876,1,1
"23756",20877,1,1
"23757",19452,1,1
"23758",20866,1,1
"23759",20867,1,1
"23760",20854,1,1
"23761",20855,1,1
"23762",20762,1,1
"23763",20849,1,1
"23764",20850,1,1
"23765",20851,1,1
"23766",20852,1,1
"23767",20630,1,1
"23768",20631,1,1
"23769",20633,1,1
"23770",20632,1,1
"23771",20542,1,1
"23772",20541,1,1
"23773",20543,1,1
"23774",20544,1,1
"23775",20838,1,1
"23776",20840,1,1
"23777",20842,1,1
"23778",20839,1,1
"23779",20841,1,1
"23780",20843,1,1
"23781",20833,1,1
"23782",1002931,1,1
"23783",1002426,1,1
"23784",1002428,1,1
"23785",1002425,1,1
"23786",NA,NA,NA
"23787",1002929,1,1
"23788",1002930,1,1
"23789",20824,1,1
"23790",18523,1,1
"23791",20822,1,1
"23792",20823,1,1
"23793",20825,1,1
"23794",20812,1,1
"23795",18700,1,1
"23796",20813,1,1
"23797",20814,1,1
"23798",20578,1,1
"23799",20811,1,1
"23800",20807,1,1
"23801",20808,1,1
"23802",20809,1,1
"23804",19437,1,1
"23805",19439,1,1
"23806",20794,1,1
"23807",20795,1,1
"23808",20683,1,1
"23809",20684,1,1
"23810",20788,1,1
"23811",20685,1,1
"23812",20682,1,1
"23813",20789,1,1
"23814",18241,1,1
"23815",18242,1,1
"23816",18243,1,1
"23817",18245,1,1
"23818",18246,1,1
"23819",20785,1,1
"23820",20681,1,1
"23821",20786,1,1
"23822",18247,1,1
"23823",17679,1,1
"23824",20774,1,1
"23825",18867,1,1
"23826",20775,1,1
"23827",20776,1,1
"23828",20777,1,1
"23829",20778,1,1
"23830",20384,1,1
"23831",20779,1,1
"23832",17799,1,1
"23833",15827,1,1
"23834",20768,1,1
"23835",17477,1,1
"23836",20764,1,1
"23837",20766,1,1
"23838",20592,1,1
"23839",20593,1,1
"23840",20594,1,1
"23841",20595,1,1
"23842",20596,1,1
"23843",20597,1,1
"23844",20598,1,1
"23845",20599,1,1
"23846",20600,1,1
"23847",20155,1,1
"23848",20156,1,1
"23849",20220,1,1
"23850",20221,1,1
"23851",20213,1,1
"23852",20214,1,1
"23853",20222,1,1
"23854",20223,1,1
"23855",20224,1,1
"23856",20215,1,1
"23857",20216,1,1
"23858",20217,1,1
"23859",20218,1,1
"23860",20225,1,1
"23861",20227,1,1
"23862",20226,1,1
"23864",20484,1,1
"23865",20485,1,1
"23866",20399,1,1
"23869",20334,1,1
"23870",20363,1,1
"23871",19871,1,1
"23872",20359,1,1
"23873",20361,1,1
"23874",20362,1,1
"23875",19838,1,1
"23876",20205,1,1
"23877",20358,1,1
"23878",20332,1,1
"23879",20333,1,1
"23880",20329,1,1
"23881",20335,1,1
"23882",20336,1,1
"23883",20330,1,1
"23884",20331,1,1
"23885",19017,1,1
"23886",20342,1,1
"23887",20341,1,1
"23888",20340,1,1
"23889",20339,1,1
"23890",20338,1,1
"23891",17765,1,1
"23892",20352,1,1
"23893",20353,1,1
"23894",20349,1,1
"23895",20350,1,1
"23896",20354,1,1
"23897",20355,1,1
"23898",20356,1,1
"23899",19459,1,1
"23900",19484,1,1
"23901",20351,1,1
"23902",18834,1,1
"23903",18832,1,1
"23904",18833,1,1
"23905",18835,1,1
"23906",20118,1,1
"23907",20119,1,1
"23908",20120,1,1
"23909",20121,1,1
"23910",19014,1,1
"23911",20122,1,1
"23912",20123,1,1
"23913",20124,1,1
"23914",20125,1,1
"23915",18659,1,1
"23916",20343,1,1
"23917",20321,1,1
"23918",20322,1,1
"23919",20241,1,1
"23920",20323,1,1
"23921",20324,1,1
"23931",20320,1,1
"23934",20306,1,1
"23935",20307,1,1
"23936",20308,1,1
"23937",20309,1,1
"23938",20310,1,1
"23939",20311,1,1
"23940",20312,1,1
"23941",20292,1,1
"23942",NA,NA,NA
"23943",20282,1,1
"23944",NA,NA,NA
"23945",20281,1,1
"23946",20295,1,1
"23947",17019,1,1
"23948",621,1,1
"23949",20289,1,1
"23950",18583,1,1
"23951",20276,1,1
"23952",20277,1,1
"23953",20278,1,1
"23954",20279,1,1
"23955",20197,1,1
"23956",19834,1,1
"23957",13626,1,1
"23958",20267,1,1
"23959",20265,1,1
"23960",20270,1,1
"23961",20269,1,1
"23962",20271,1,1
"23963",20268,1,1
"23964",20272,1,1
"23965",20273,1,1
"23966",20274,1,1
"23967",20249,1,1
"23968",20250,1,1
"23969",19855,1,1
"23970",19915,1,1
"23972",19917,1,1
"23974",19919,1,1
"23976",18946,1,1
"23977",20194,1,1
"23978",20240,1,1
"23979",20195,1,1
"23980",20245,1,1
"23981",20246,1,1
"23982",20247,1,1
"23983",20248,1,1
"23984",20230,1,1
"23985",20231,1,1
"23986",20232,1,1
"23987",20233,1,1
"23988",20078,1,1
"23989",19847,1,1
"23990",19849,1,1
"23991",17073,1,1
"23992",20188,1,1
"23993",20189,1,1
"23994",20190,1,1
"23995",20191,1,1
"23996",20192,1,1
"23997",20173,1,1
"23998",20174,1,1
"24002",20131,1,1
"24003",19198,1,1
"24004",20130,1,1
"24010",20170,1,1
"24011",20171,1,1
"24021",11252,1,1
"24025",11253,1,1
"24038",8999,1,1
"24047",18848,1,1
"24048",18849,1,1
"24049",14842,1,1
"24050",19593,1,1
"24051",18850,1,1
"24052",18851,1,1
"24053",20090,1,1
"24054",20091,1,1
"24055",18838,1,1
"24056",20092,1,1
"24057",20095,1,1
"24058",17803,1,1
"24059",18839,1,1
"24060",20051,1,1
"24061",20101,1,1
"24062",1002773,1,1
"24063",1002772,1,1
"24064",19864,1,1
"24065",19865,1,1
"24066",19866,1,1
"24067",19867,1,1
"24068",19868,1,1
"24069",19869,1,1
"24070",NA,NA,NA
"24071",NA,NA,NA
"24072",NA,NA,NA
"24073",NA,NA,NA
"24074",NA,NA,NA
"24075",NA,NA,NA
"24077",NA,NA,NA
"24078",NA,NA,NA
"24079",NA,NA,NA
"24080",20163,1,1
"24081",20164,1,1
"24082",20165,1,1
"24083",18855,1,1
"24084",NA,NA,NA
"24085",NA,NA,NA
"24086",20064,1,1
"24087",20065,1,1
"24088",NA,NA,NA
"24089",13946,1,1
"24090",13947,1,1
"24091",20067,1,1
"24092",20069,1,1
"24093",NA,NA,NA
"24094",NA,NA,NA
"24095",20070,1,1
"24096",11395,1,1
"24097",NA,NA,NA
"24098",NA,NA,NA
"24099",NA,NA,NA
"24100",11398,1,1
"24101",NA,NA,NA
"24102",NA,NA,NA
"24103",NA,NA,NA
"24104",NA,NA,NA
"24105",NA,NA,NA
"24106",NA,NA,NA
"24107",20059,1,1
"24108",19022,1,1
"24109",20061,1,1
"24110",20062,1,1
"24111",20107,1,1
"24112",20108,1,1
"24113",20109,1,1
"24114",20110,1,1
"24115",20114,1,1
"24116",20111,1,1
"24117",20113,1,1
"24118",20112,1,1
"24119",18284,1,1
"24120",19206,1,1
"24121",19249,1,1
"24122",19250,1,1
"24123",19251,1,1
"24124",19252,1,1
"24125",19253,1,1
"24126",19254,1,1
"24127",19255,1,1
"24128",19893,1,1
"24129",19180,1,1
"24140",20053,1,1
"24142",19930,1,1
"24143",20079,1,1
"24144",19690,1,1
"24145",19691,1,1
"24146",19692,1,1
"24147",19693,1,1
"24148",19932,1,1
"24149",19694,1,1
"24150",19695,1,1
"24151",19696,1,1
"24152",19697,1,1
"24153",19698,1,1
"24154",19817,1,1
"24155",19818,1,1
"24156",19819,1,1
"24157",19939,1,1
"24158",19820,1,1
"24159",19821,1,1
"24160",19822,1,1
"24161",15158,1,1
"24162",18709,1,1
"24163",18707,1,1
"24164",NA,NA,NA
"24165",18710,1,1
"24166",20115,1,1
"24167",17316,1,1
"24168",18708,1,1
"24169",19151,1,1
"24170",NA,NA,NA
"24171",NA,NA,NA
"24172",NA,NA,NA
"24173",NA,NA,NA
"24174",NA,NA,NA
"24175",NA,NA,NA
"24176",19934,1,1
"24177",19935,1,1
"24178",19936,1,1
"24179",19937,1,1
"24180",19938,1,1
"24181",20128,1,1
"24182",18171,1,1
"24183",19796,1,1
"24184",19882,1,1
"24185",19883,1,1
"24186",18361,1,1
"24187",19897,1,1
"24188",19896,1,1
"24189",19895,1,1
"24190",18362,1,1
"24191",20093,1,1
"24192",20094,1,1
"24193",19502,1,1
"24194",19503,1,1
"24195",19504,1,1
"24196",19505,1,1
"24197",18913,1,1
"24198",19674,1,1
"24199",19675,1,1
